fname,spoof,eye,sequenceid
0309_PRNT_L_10.png,1,L,0309_10
0309_PRNT_L_11.png,1,L,0309_11
0309_PRNT_L_12.png,1,L,0309_12
0309_PRNT_L_13.png,1,L,0309_13
0309_PRNT_L_14.png,1,L,0309_14
0309_PRNT_L_15.png,1,L,0309_15
0309_PRNT_L_16.png,1,L,0309_16
0309_PRNT_L_17.png,1,L,0309_17
0309_PRNT_L_18.png,1,L,0309_18
0309_PRNT_L_19.png,1,L,0309_19
0309_PRNT_L_1.png,1,L,0309_1
0309_PRNT_L_20.png,1,L,0309_20
0309_PRNT_L_21.png,1,L,0309_21
0309_PRNT_L_22.png,1,L,0309_22
0309_PRNT_L_23.png,1,L,0309_23
0309_PRNT_L_24.png,1,L,0309_24
0309_PRNT_L_25.png,1,L,0309_25
0309_PRNT_L_26.png,1,L,0309_26
0309_PRNT_L_27.png,1,L,0309_27
0309_PRNT_L_28.png,1,L,0309_28
0309_PRNT_L_29.png,1,L,0309_29
0309_PRNT_L_2.png,1,L,0309_2
0309_PRNT_L_30.png,1,L,0309_30
0309_PRNT_L_31.png,1,L,0309_31
0309_PRNT_L_32.png,1,L,0309_32
0309_PRNT_L_33.png,1,L,0309_33
0309_PRNT_L_34.png,1,L,0309_34
0309_PRNT_L_35.png,1,L,0309_35
0309_PRNT_L_36.png,1,L,0309_36
0309_PRNT_L_37.png,1,L,0309_37
0309_PRNT_L_38.png,1,L,0309_38
0309_PRNT_L_39.png,1,L,0309_39
0309_PRNT_L_3.png,1,L,0309_3
0309_PRNT_L_40.png,1,L,0309_40
0309_PRNT_L_4.png,1,L,0309_4
0309_PRNT_L_5.png,1,L,0309_5
0309_PRNT_L_6.png,1,L,0309_6
0309_PRNT_L_7.png,1,L,0309_7
0309_PRNT_L_8.png,1,L,0309_8
0309_PRNT_L_9.png,1,L,0309_9
0309_PRNT_R_10.png,1,R,0309_10
0309_PRNT_R_11.png,1,R,0309_11
0309_PRNT_R_12.png,1,R,0309_12
0309_PRNT_R_13.png,1,R,0309_13
0309_PRNT_R_14.png,1,R,0309_14
0309_PRNT_R_15.png,1,R,0309_15
0309_PRNT_R_16.png,1,R,0309_16
0309_PRNT_R_17.png,1,R,0309_17
0309_PRNT_R_18.png,1,R,0309_18
0309_PRNT_R_19.png,1,R,0309_19
0309_PRNT_R_1.png,1,R,0309_1
0309_PRNT_R_20.png,1,R,0309_20
0309_PRNT_R_21.png,1,R,0309_21
0309_PRNT_R_22.png,1,R,0309_22
0309_PRNT_R_23.png,1,R,0309_23
0309_PRNT_R_24.png,1,R,0309_24
0309_PRNT_R_25.png,1,R,0309_25
0309_PRNT_R_26.png,1,R,0309_26
0309_PRNT_R_27.png,1,R,0309_27
0309_PRNT_R_28.png,1,R,0309_28
0309_PRNT_R_29.png,1,R,0309_29
0309_PRNT_R_2.png,1,R,0309_2
0309_PRNT_R_30.png,1,R,0309_30
0309_PRNT_R_31.png,1,R,0309_31
0309_PRNT_R_32.png,1,R,0309_32
0309_PRNT_R_33.png,1,R,0309_33
0309_PRNT_R_34.png,1,R,0309_34
0309_PRNT_R_35.png,1,R,0309_35
0309_PRNT_R_36.png,1,R,0309_36
0309_PRNT_R_37.png,1,R,0309_37
0309_PRNT_R_38.png,1,R,0309_38
0309_PRNT_R_39.png,1,R,0309_39
0309_PRNT_R_3.png,1,R,0309_3
0309_PRNT_R_40.png,1,R,0309_40
0309_PRNT_R_4.png,1,R,0309_4
0309_PRNT_R_5.png,1,R,0309_5
0309_PRNT_R_6.png,1,R,0309_6
0309_PRNT_R_7.png,1,R,0309_7
0309_PRNT_R_8.png,1,R,0309_8
0309_PRNT_R_9.png,1,R,0309_9
0309_REAL_L_10.png,0,L,0309_10
0309_REAL_L_11.png,0,L,0309_11
0309_REAL_L_12.png,0,L,0309_12
0309_REAL_L_13.png,0,L,0309_13
0309_REAL_L_14.png,0,L,0309_14
0309_REAL_L_15.png,0,L,0309_15
0309_REAL_L_16.png,0,L,0309_16
0309_REAL_L_17.png,0,L,0309_17
0309_REAL_L_18.png,0,L,0309_18
0309_REAL_L_19.png,0,L,0309_19
0309_REAL_L_1.png,0,L,0309_1
0309_REAL_L_20.png,0,L,0309_20
0309_REAL_L_21.png,0,L,0309_21
0309_REAL_L_22.png,0,L,0309_22
0309_REAL_L_23.png,0,L,0309_23
0309_REAL_L_24.png,0,L,0309_24
0309_REAL_L_2.png,0,L,0309_2
0309_REAL_L_3.png,0,L,0309_3
0309_REAL_L_4.png,0,L,0309_4
0309_REAL_L_5.png,0,L,0309_5
0309_REAL_L_6.png,0,L,0309_6
0309_REAL_L_7.png,0,L,0309_7
0309_REAL_L_8.png,0,L,0309_8
0309_REAL_L_9.png,0,L,0309_9
0309_REAL_R_10.png,0,R,0309_10
0309_REAL_R_11.png,0,R,0309_11
0309_REAL_R_12.png,0,R,0309_12
0309_REAL_R_13.png,0,R,0309_13
0309_REAL_R_14.png,0,R,0309_14
0309_REAL_R_15.png,0,R,0309_15
0309_REAL_R_16.png,0,R,0309_16
0309_REAL_R_17.png,0,R,0309_17
0309_REAL_R_18.png,0,R,0309_18
0309_REAL_R_19.png,0,R,0309_19
0309_REAL_R_1.png,0,R,0309_1
0309_REAL_R_20.png,0,R,0309_20
0309_REAL_R_21.png,0,R,0309_21
0309_REAL_R_22.png,0,R,0309_22
0309_REAL_R_23.png,0,R,0309_23
0309_REAL_R_24.png,0,R,0309_24
0309_REAL_R_25.png,0,R,0309_25
0309_REAL_R_26.png,0,R,0309_26
0309_REAL_R_27.png,0,R,0309_27
0309_REAL_R_28.png,0,R,0309_28
0309_REAL_R_29.png,0,R,0309_29
0309_REAL_R_2.png,0,R,0309_2
0309_REAL_R_30.png,0,R,0309_30
0309_REAL_R_31.png,0,R,0309_31
0309_REAL_R_32.png,0,R,0309_32
0309_REAL_R_33.png,0,R,0309_33
0309_REAL_R_34.png,0,R,0309_34
0309_REAL_R_3.png,0,R,0309_3
0309_REAL_R_4.png,0,R,0309_4
0309_REAL_R_5.png,0,R,0309_5
0309_REAL_R_6.png,0,R,0309_6
0309_REAL_R_7.png,0,R,0309_7
0309_REAL_R_8.png,0,R,0309_8
0309_REAL_R_9.png,0,R,0309_9
0310_PRNT_L_10.png,1,L,0310_10
0310_PRNT_L_11.png,1,L,0310_11
0310_PRNT_L_12.png,1,L,0310_12
0310_PRNT_L_13.png,1,L,0310_13
0310_PRNT_L_14.png,1,L,0310_14
0310_PRNT_L_15.png,1,L,0310_15
0310_PRNT_L_16.png,1,L,0310_16
0310_PRNT_L_17.png,1,L,0310_17
0310_PRNT_L_18.png,1,L,0310_18
0310_PRNT_L_19.png,1,L,0310_19
0310_PRNT_L_1.png,1,L,0310_1
0310_PRNT_L_20.png,1,L,0310_20
0310_PRNT_L_21.png,1,L,0310_21
0310_PRNT_L_22.png,1,L,0310_22
0310_PRNT_L_23.png,1,L,0310_23
0310_PRNT_L_24.png,1,L,0310_24
0310_PRNT_L_25.png,1,L,0310_25
0310_PRNT_L_26.png,1,L,0310_26
0310_PRNT_L_27.png,1,L,0310_27
0310_PRNT_L_28.png,1,L,0310_28
0310_PRNT_L_29.png,1,L,0310_29
0310_PRNT_L_2.png,1,L,0310_2
0310_PRNT_L_30.png,1,L,0310_30
0310_PRNT_L_31.png,1,L,0310_31
0310_PRNT_L_32.png,1,L,0310_32
0310_PRNT_L_33.png,1,L,0310_33
0310_PRNT_L_34.png,1,L,0310_34
0310_PRNT_L_35.png,1,L,0310_35
0310_PRNT_L_36.png,1,L,0310_36
0310_PRNT_L_37.png,1,L,0310_37
0310_PRNT_L_38.png,1,L,0310_38
0310_PRNT_L_39.png,1,L,0310_39
0310_PRNT_L_3.png,1,L,0310_3
0310_PRNT_L_40.png,1,L,0310_40
0310_PRNT_L_41.png,1,L,0310_41
0310_PRNT_L_42.png,1,L,0310_42
0310_PRNT_L_4.png,1,L,0310_4
0310_PRNT_L_5.png,1,L,0310_5
0310_PRNT_L_6.png,1,L,0310_6
0310_PRNT_L_7.png,1,L,0310_7
0310_PRNT_L_8.png,1,L,0310_8
0310_PRNT_L_9.png,1,L,0310_9
0310_PRNT_R_10.png,1,R,0310_10
0310_PRNT_R_11.png,1,R,0310_11
0310_PRNT_R_12.png,1,R,0310_12
0310_PRNT_R_13.png,1,R,0310_13
0310_PRNT_R_14.png,1,R,0310_14
0310_PRNT_R_15.png,1,R,0310_15
0310_PRNT_R_16.png,1,R,0310_16
0310_PRNT_R_17.png,1,R,0310_17
0310_PRNT_R_18.png,1,R,0310_18
0310_PRNT_R_19.png,1,R,0310_19
0310_PRNT_R_1.png,1,R,0310_1
0310_PRNT_R_20.png,1,R,0310_20
0310_PRNT_R_2.png,1,R,0310_2
0310_PRNT_R_3.png,1,R,0310_3
0310_PRNT_R_4.png,1,R,0310_4
0310_PRNT_R_5.png,1,R,0310_5
0310_PRNT_R_6.png,1,R,0310_6
0310_PRNT_R_7.png,1,R,0310_7
0310_PRNT_R_8.png,1,R,0310_8
0310_PRNT_R_9.png,1,R,0310_9
0310_REAL_L_10.png,0,L,0310_10
0310_REAL_L_11.png,0,L,0310_11
0310_REAL_L_12.png,0,L,0310_12
0310_REAL_L_13.png,0,L,0310_13
0310_REAL_L_14.png,0,L,0310_14
0310_REAL_L_15.png,0,L,0310_15
0310_REAL_L_16.png,0,L,0310_16
0310_REAL_L_17.png,0,L,0310_17
0310_REAL_L_18.png,0,L,0310_18
0310_REAL_L_19.png,0,L,0310_19
0310_REAL_L_1.png,0,L,0310_1
0310_REAL_L_20.png,0,L,0310_20
0310_REAL_L_2.png,0,L,0310_2
0310_REAL_L_3.png,0,L,0310_3
0310_REAL_L_4.png,0,L,0310_4
0310_REAL_L_5.png,0,L,0310_5
0310_REAL_L_6.png,0,L,0310_6
0310_REAL_L_7.png,0,L,0310_7
0310_REAL_L_8.png,0,L,0310_8
0310_REAL_L_9.png,0,L,0310_9
0310_REAL_R_10.png,0,R,0310_10
0310_REAL_R_11.png,0,R,0310_11
0310_REAL_R_12.png,0,R,0310_12
0310_REAL_R_13.png,0,R,0310_13
0310_REAL_R_14.png,0,R,0310_14
0310_REAL_R_15.png,0,R,0310_15
0310_REAL_R_16.png,0,R,0310_16
0310_REAL_R_17.png,0,R,0310_17
0310_REAL_R_18.png,0,R,0310_18
0310_REAL_R_19.png,0,R,0310_19
0310_REAL_R_1.png,0,R,0310_1
0310_REAL_R_20.png,0,R,0310_20
0310_REAL_R_2.png,0,R,0310_2
0310_REAL_R_3.png,0,R,0310_3
0310_REAL_R_4.png,0,R,0310_4
0310_REAL_R_5.png,0,R,0310_5
0310_REAL_R_6.png,0,R,0310_6
0310_REAL_R_7.png,0,R,0310_7
0310_REAL_R_8.png,0,R,0310_8
0310_REAL_R_9.png,0,R,0310_9
0311_PRNT_L_10.png,1,L,0311_10
0311_PRNT_L_11.png,1,L,0311_11
0311_PRNT_L_12.png,1,L,0311_12
0311_PRNT_L_13.png,1,L,0311_13
0311_PRNT_L_14.png,1,L,0311_14
0311_PRNT_L_15.png,1,L,0311_15
0311_PRNT_L_16.png,1,L,0311_16
0311_PRNT_L_17.png,1,L,0311_17
0311_PRNT_L_18.png,1,L,0311_18
0311_PRNT_L_19.png,1,L,0311_19
0311_PRNT_L_1.png,1,L,0311_1
0311_PRNT_L_20.png,1,L,0311_20
0311_PRNT_L_21.png,1,L,0311_21
0311_PRNT_L_22.png,1,L,0311_22
0311_PRNT_L_23.png,1,L,0311_23
0311_PRNT_L_24.png,1,L,0311_24
0311_PRNT_L_25.png,1,L,0311_25
0311_PRNT_L_26.png,1,L,0311_26
0311_PRNT_L_27.png,1,L,0311_27
0311_PRNT_L_28.png,1,L,0311_28
0311_PRNT_L_29.png,1,L,0311_29
0311_PRNT_L_2.png,1,L,0311_2
0311_PRNT_L_30.png,1,L,0311_30
0311_PRNT_L_31.png,1,L,0311_31
0311_PRNT_L_32.png,1,L,0311_32
0311_PRNT_L_33.png,1,L,0311_33
0311_PRNT_L_34.png,1,L,0311_34
0311_PRNT_L_35.png,1,L,0311_35
0311_PRNT_L_36.png,1,L,0311_36
0311_PRNT_L_37.png,1,L,0311_37
0311_PRNT_L_38.png,1,L,0311_38
0311_PRNT_L_39.png,1,L,0311_39
0311_PRNT_L_3.png,1,L,0311_3
0311_PRNT_L_40.png,1,L,0311_40
0311_PRNT_L_4.png,1,L,0311_4
0311_PRNT_L_5.png,1,L,0311_5
0311_PRNT_L_6.png,1,L,0311_6
0311_PRNT_L_7.png,1,L,0311_7
0311_PRNT_L_8.png,1,L,0311_8
0311_PRNT_L_9.png,1,L,0311_9
0311_PRNT_R_10.png,1,R,0311_10
0311_PRNT_R_11.png,1,R,0311_11
0311_PRNT_R_12.png,1,R,0311_12
0311_PRNT_R_13.png,1,R,0311_13
0311_PRNT_R_14.png,1,R,0311_14
0311_PRNT_R_15.png,1,R,0311_15
0311_PRNT_R_16.png,1,R,0311_16
0311_PRNT_R_17.png,1,R,0311_17
0311_PRNT_R_18.png,1,R,0311_18
0311_PRNT_R_19.png,1,R,0311_19
0311_PRNT_R_1.png,1,R,0311_1
0311_PRNT_R_20.png,1,R,0311_20
0311_PRNT_R_21.png,1,R,0311_21
0311_PRNT_R_22.png,1,R,0311_22
0311_PRNT_R_23.png,1,R,0311_23
0311_PRNT_R_24.png,1,R,0311_24
0311_PRNT_R_25.png,1,R,0311_25
0311_PRNT_R_26.png,1,R,0311_26
0311_PRNT_R_27.png,1,R,0311_27
0311_PRNT_R_28.png,1,R,0311_28
0311_PRNT_R_29.png,1,R,0311_29
0311_PRNT_R_2.png,1,R,0311_2
0311_PRNT_R_30.png,1,R,0311_30
0311_PRNT_R_31.png,1,R,0311_31
0311_PRNT_R_32.png,1,R,0311_32
0311_PRNT_R_33.png,1,R,0311_33
0311_PRNT_R_34.png,1,R,0311_34
0311_PRNT_R_35.png,1,R,0311_35
0311_PRNT_R_36.png,1,R,0311_36
0311_PRNT_R_37.png,1,R,0311_37
0311_PRNT_R_38.png,1,R,0311_38
0311_PRNT_R_39.png,1,R,0311_39
0311_PRNT_R_3.png,1,R,0311_3
0311_PRNT_R_40.png,1,R,0311_40
0311_PRNT_R_4.png,1,R,0311_4
0311_PRNT_R_5.png,1,R,0311_5
0311_PRNT_R_6.png,1,R,0311_6
0311_PRNT_R_7.png,1,R,0311_7
0311_PRNT_R_8.png,1,R,0311_8
0311_PRNT_R_9.png,1,R,0311_9
0311_REAL_L_10.png,0,L,0311_10
0311_REAL_L_11.png,0,L,0311_11
0311_REAL_L_12.png,0,L,0311_12
0311_REAL_L_13.png,0,L,0311_13
0311_REAL_L_14.png,0,L,0311_14
0311_REAL_L_15.png,0,L,0311_15
0311_REAL_L_16.png,0,L,0311_16
0311_REAL_L_17.png,0,L,0311_17
0311_REAL_L_18.png,0,L,0311_18
0311_REAL_L_19.png,0,L,0311_19
0311_REAL_L_1.png,0,L,0311_1
0311_REAL_L_20.png,0,L,0311_20
0311_REAL_L_2.png,0,L,0311_2
0311_REAL_L_3.png,0,L,0311_3
0311_REAL_L_4.png,0,L,0311_4
0311_REAL_L_5.png,0,L,0311_5
0311_REAL_L_6.png,0,L,0311_6
0311_REAL_L_7.png,0,L,0311_7
0311_REAL_L_8.png,0,L,0311_8
0311_REAL_L_9.png,0,L,0311_9
0311_REAL_R_10.png,0,R,0311_10
0311_REAL_R_11.png,0,R,0311_11
0311_REAL_R_12.png,0,R,0311_12
0311_REAL_R_13.png,0,R,0311_13
0311_REAL_R_14.png,0,R,0311_14
0311_REAL_R_15.png,0,R,0311_15
0311_REAL_R_16.png,0,R,0311_16
0311_REAL_R_17.png,0,R,0311_17
0311_REAL_R_18.png,0,R,0311_18
0311_REAL_R_19.png,0,R,0311_19
0311_REAL_R_1.png,0,R,0311_1
0311_REAL_R_20.png,0,R,0311_20
0311_REAL_R_2.png,0,R,0311_2
0311_REAL_R_3.png,0,R,0311_3
0311_REAL_R_4.png,0,R,0311_4
0311_REAL_R_5.png,0,R,0311_5
0311_REAL_R_6.png,0,R,0311_6
0311_REAL_R_7.png,0,R,0311_7
0311_REAL_R_8.png,0,R,0311_8
0311_REAL_R_9.png,0,R,0311_9
0312_PRNT_L_10.png,1,L,0312_10
0312_PRNT_L_11.png,1,L,0312_11
0312_PRNT_L_12.png,1,L,0312_12
0312_PRNT_L_13.png,1,L,0312_13
0312_PRNT_L_14.png,1,L,0312_14
0312_PRNT_L_15.png,1,L,0312_15
0312_PRNT_L_16.png,1,L,0312_16
0312_PRNT_L_17.png,1,L,0312_17
0312_PRNT_L_18.png,1,L,0312_18
0312_PRNT_L_19.png,1,L,0312_19
0312_PRNT_L_1.png,1,L,0312_1
0312_PRNT_L_20.png,1,L,0312_20
0312_PRNT_L_21.png,1,L,0312_21
0312_PRNT_L_22.png,1,L,0312_22
0312_PRNT_L_23.png,1,L,0312_23
0312_PRNT_L_24.png,1,L,0312_24
0312_PRNT_L_25.png,1,L,0312_25
0312_PRNT_L_26.png,1,L,0312_26
0312_PRNT_L_27.png,1,L,0312_27
0312_PRNT_L_28.png,1,L,0312_28
0312_PRNT_L_29.png,1,L,0312_29
0312_PRNT_L_2.png,1,L,0312_2
0312_PRNT_L_30.png,1,L,0312_30
0312_PRNT_L_31.png,1,L,0312_31
0312_PRNT_L_32.png,1,L,0312_32
0312_PRNT_L_33.png,1,L,0312_33
0312_PRNT_L_34.png,1,L,0312_34
0312_PRNT_L_35.png,1,L,0312_35
0312_PRNT_L_36.png,1,L,0312_36
0312_PRNT_L_37.png,1,L,0312_37
0312_PRNT_L_38.png,1,L,0312_38
0312_PRNT_L_39.png,1,L,0312_39
0312_PRNT_L_3.png,1,L,0312_3
0312_PRNT_L_40.png,1,L,0312_40
0312_PRNT_L_4.png,1,L,0312_4
0312_PRNT_L_5.png,1,L,0312_5
0312_PRNT_L_6.png,1,L,0312_6
0312_PRNT_L_7.png,1,L,0312_7
0312_PRNT_L_8.png,1,L,0312_8
0312_PRNT_L_9.png,1,L,0312_9
0312_PRNT_R_10.png,1,R,0312_10
0312_PRNT_R_11.png,1,R,0312_11
0312_PRNT_R_12.png,1,R,0312_12
0312_PRNT_R_13.png,1,R,0312_13
0312_PRNT_R_14.png,1,R,0312_14
0312_PRNT_R_15.png,1,R,0312_15
0312_PRNT_R_16.png,1,R,0312_16
0312_PRNT_R_17.png,1,R,0312_17
0312_PRNT_R_18.png,1,R,0312_18
0312_PRNT_R_19.png,1,R,0312_19
0312_PRNT_R_1.png,1,R,0312_1
0312_PRNT_R_20.png,1,R,0312_20
0312_PRNT_R_21.png,1,R,0312_21
0312_PRNT_R_22.png,1,R,0312_22
0312_PRNT_R_23.png,1,R,0312_23
0312_PRNT_R_24.png,1,R,0312_24
0312_PRNT_R_25.png,1,R,0312_25
0312_PRNT_R_26.png,1,R,0312_26
0312_PRNT_R_27.png,1,R,0312_27
0312_PRNT_R_28.png,1,R,0312_28
0312_PRNT_R_29.png,1,R,0312_29
0312_PRNT_R_2.png,1,R,0312_2
0312_PRNT_R_30.png,1,R,0312_30
0312_PRNT_R_31.png,1,R,0312_31
0312_PRNT_R_32.png,1,R,0312_32
0312_PRNT_R_33.png,1,R,0312_33
0312_PRNT_R_34.png,1,R,0312_34
0312_PRNT_R_35.png,1,R,0312_35
0312_PRNT_R_36.png,1,R,0312_36
0312_PRNT_R_37.png,1,R,0312_37
0312_PRNT_R_38.png,1,R,0312_38
0312_PRNT_R_39.png,1,R,0312_39
0312_PRNT_R_3.png,1,R,0312_3
0312_PRNT_R_40.png,1,R,0312_40
0312_PRNT_R_4.png,1,R,0312_4
0312_PRNT_R_5.png,1,R,0312_5
0312_PRNT_R_6.png,1,R,0312_6
0312_PRNT_R_7.png,1,R,0312_7
0312_PRNT_R_8.png,1,R,0312_8
0312_PRNT_R_9.png,1,R,0312_9
0312_REAL_L_10.png,0,L,0312_10
0312_REAL_L_11.png,0,L,0312_11
0312_REAL_L_12.png,0,L,0312_12
0312_REAL_L_13.png,0,L,0312_13
0312_REAL_L_14.png,0,L,0312_14
0312_REAL_L_15.png,0,L,0312_15
0312_REAL_L_16.png,0,L,0312_16
0312_REAL_L_17.png,0,L,0312_17
0312_REAL_L_18.png,0,L,0312_18
0312_REAL_L_19.png,0,L,0312_19
0312_REAL_L_1.png,0,L,0312_1
0312_REAL_L_20.png,0,L,0312_20
0312_REAL_L_2.png,0,L,0312_2
0312_REAL_L_3.png,0,L,0312_3
0312_REAL_L_4.png,0,L,0312_4
0312_REAL_L_5.png,0,L,0312_5
0312_REAL_L_6.png,0,L,0312_6
0312_REAL_L_7.png,0,L,0312_7
0312_REAL_L_8.png,0,L,0312_8
0312_REAL_L_9.png,0,L,0312_9
0312_REAL_R_10.png,0,R,0312_10
0312_REAL_R_11.png,0,R,0312_11
0312_REAL_R_12.png,0,R,0312_12
0312_REAL_R_13.png,0,R,0312_13
0312_REAL_R_14.png,0,R,0312_14
0312_REAL_R_15.png,0,R,0312_15
0312_REAL_R_16.png,0,R,0312_16
0312_REAL_R_17.png,0,R,0312_17
0312_REAL_R_18.png,0,R,0312_18
0312_REAL_R_19.png,0,R,0312_19
0312_REAL_R_1.png,0,R,0312_1
0312_REAL_R_20.png,0,R,0312_20
0312_REAL_R_2.png,0,R,0312_2
0312_REAL_R_3.png,0,R,0312_3
0312_REAL_R_4.png,0,R,0312_4
0312_REAL_R_5.png,0,R,0312_5
0312_REAL_R_6.png,0,R,0312_6
0312_REAL_R_7.png,0,R,0312_7
0312_REAL_R_8.png,0,R,0312_8
0312_REAL_R_9.png,0,R,0312_9
0313_PRNT_L_10.png,1,L,0313_10
0313_PRNT_L_11.png,1,L,0313_11
0313_PRNT_L_12.png,1,L,0313_12
0313_PRNT_L_13.png,1,L,0313_13
0313_PRNT_L_14.png,1,L,0313_14
0313_PRNT_L_15.png,1,L,0313_15
0313_PRNT_L_16.png,1,L,0313_16
0313_PRNT_L_17.png,1,L,0313_17
0313_PRNT_L_18.png,1,L,0313_18
0313_PRNT_L_19.png,1,L,0313_19
0313_PRNT_L_1.png,1,L,0313_1
0313_PRNT_L_20.png,1,L,0313_20
0313_PRNT_L_21.png,1,L,0313_21
0313_PRNT_L_22.png,1,L,0313_22
0313_PRNT_L_23.png,1,L,0313_23
0313_PRNT_L_24.png,1,L,0313_24
0313_PRNT_L_25.png,1,L,0313_25
0313_PRNT_L_26.png,1,L,0313_26
0313_PRNT_L_27.png,1,L,0313_27
0313_PRNT_L_28.png,1,L,0313_28
0313_PRNT_L_29.png,1,L,0313_29
0313_PRNT_L_2.png,1,L,0313_2
0313_PRNT_L_30.png,1,L,0313_30
0313_PRNT_L_31.png,1,L,0313_31
0313_PRNT_L_32.png,1,L,0313_32
0313_PRNT_L_33.png,1,L,0313_33
0313_PRNT_L_34.png,1,L,0313_34
0313_PRNT_L_35.png,1,L,0313_35
0313_PRNT_L_36.png,1,L,0313_36
0313_PRNT_L_37.png,1,L,0313_37
0313_PRNT_L_38.png,1,L,0313_38
0313_PRNT_L_39.png,1,L,0313_39
0313_PRNT_L_3.png,1,L,0313_3
0313_PRNT_L_40.png,1,L,0313_40
0313_PRNT_L_4.png,1,L,0313_4
0313_PRNT_L_5.png,1,L,0313_5
0313_PRNT_L_6.png,1,L,0313_6
0313_PRNT_L_7.png,1,L,0313_7
0313_PRNT_L_8.png,1,L,0313_8
0313_PRNT_L_9.png,1,L,0313_9
0313_PRNT_R_10.png,1,R,0313_10
0313_PRNT_R_11.png,1,R,0313_11
0313_PRNT_R_12.png,1,R,0313_12
0313_PRNT_R_13.png,1,R,0313_13
0313_PRNT_R_14.png,1,R,0313_14
0313_PRNT_R_15.png,1,R,0313_15
0313_PRNT_R_16.png,1,R,0313_16
0313_PRNT_R_17.png,1,R,0313_17
0313_PRNT_R_18.png,1,R,0313_18
0313_PRNT_R_19.png,1,R,0313_19
0313_PRNT_R_1.png,1,R,0313_1
0313_PRNT_R_20.png,1,R,0313_20
0313_PRNT_R_21.png,1,R,0313_21
0313_PRNT_R_22.png,1,R,0313_22
0313_PRNT_R_23.png,1,R,0313_23
0313_PRNT_R_24.png,1,R,0313_24
0313_PRNT_R_25.png,1,R,0313_25
0313_PRNT_R_26.png,1,R,0313_26
0313_PRNT_R_27.png,1,R,0313_27
0313_PRNT_R_28.png,1,R,0313_28
0313_PRNT_R_29.png,1,R,0313_29
0313_PRNT_R_2.png,1,R,0313_2
0313_PRNT_R_30.png,1,R,0313_30
0313_PRNT_R_31.png,1,R,0313_31
0313_PRNT_R_32.png,1,R,0313_32
0313_PRNT_R_33.png,1,R,0313_33
0313_PRNT_R_34.png,1,R,0313_34
0313_PRNT_R_35.png,1,R,0313_35
0313_PRNT_R_36.png,1,R,0313_36
0313_PRNT_R_37.png,1,R,0313_37
0313_PRNT_R_38.png,1,R,0313_38
0313_PRNT_R_39.png,1,R,0313_39
0313_PRNT_R_3.png,1,R,0313_3
0313_PRNT_R_40.png,1,R,0313_40
0313_PRNT_R_4.png,1,R,0313_4
0313_PRNT_R_5.png,1,R,0313_5
0313_PRNT_R_6.png,1,R,0313_6
0313_PRNT_R_7.png,1,R,0313_7
0313_PRNT_R_8.png,1,R,0313_8
0313_PRNT_R_9.png,1,R,0313_9
0313_REAL_L_10.png,0,L,0313_10
0313_REAL_L_11.png,0,L,0313_11
0313_REAL_L_12.png,0,L,0313_12
0313_REAL_L_13.png,0,L,0313_13
0313_REAL_L_14.png,0,L,0313_14
0313_REAL_L_15.png,0,L,0313_15
0313_REAL_L_16.png,0,L,0313_16
0313_REAL_L_17.png,0,L,0313_17
0313_REAL_L_18.png,0,L,0313_18
0313_REAL_L_19.png,0,L,0313_19
0313_REAL_L_1.png,0,L,0313_1
0313_REAL_L_20.png,0,L,0313_20
0313_REAL_L_2.png,0,L,0313_2
0313_REAL_L_3.png,0,L,0313_3
0313_REAL_L_4.png,0,L,0313_4
0313_REAL_L_5.png,0,L,0313_5
0313_REAL_L_6.png,0,L,0313_6
0313_REAL_L_7.png,0,L,0313_7
0313_REAL_L_8.png,0,L,0313_8
0313_REAL_L_9.png,0,L,0313_9
0313_REAL_R_10.png,0,R,0313_10
0313_REAL_R_11.png,0,R,0313_11
0313_REAL_R_12.png,0,R,0313_12
0313_REAL_R_13.png,0,R,0313_13
0313_REAL_R_14.png,0,R,0313_14
0313_REAL_R_15.png,0,R,0313_15
0313_REAL_R_16.png,0,R,0313_16
0313_REAL_R_17.png,0,R,0313_17
0313_REAL_R_18.png,0,R,0313_18
0313_REAL_R_19.png,0,R,0313_19
0313_REAL_R_1.png,0,R,0313_1
0313_REAL_R_20.png,0,R,0313_20
0313_REAL_R_2.png,0,R,0313_2
0313_REAL_R_3.png,0,R,0313_3
0313_REAL_R_4.png,0,R,0313_4
0313_REAL_R_5.png,0,R,0313_5
0313_REAL_R_6.png,0,R,0313_6
0313_REAL_R_7.png,0,R,0313_7
0313_REAL_R_8.png,0,R,0313_8
0313_REAL_R_9.png,0,R,0313_9
0314_PRNT_L_10.png,1,L,0314_10
0314_PRNT_L_11.png,1,L,0314_11
0314_PRNT_L_12.png,1,L,0314_12
0314_PRNT_L_13.png,1,L,0314_13
0314_PRNT_L_14.png,1,L,0314_14
0314_PRNT_L_15.png,1,L,0314_15
0314_PRNT_L_16.png,1,L,0314_16
0314_PRNT_L_17.png,1,L,0314_17
0314_PRNT_L_18.png,1,L,0314_18
0314_PRNT_L_19.png,1,L,0314_19
0314_PRNT_L_1.png,1,L,0314_1
0314_PRNT_L_20.png,1,L,0314_20
0314_PRNT_L_21.png,1,L,0314_21
0314_PRNT_L_22.png,1,L,0314_22
0314_PRNT_L_23.png,1,L,0314_23
0314_PRNT_L_24.png,1,L,0314_24
0314_PRNT_L_25.png,1,L,0314_25
